tmc_code,miles,hour_0_mean_tt_seconds,hour_0_5th_pct,hour_0_95th_pct,hour_1_mean_tt_seconds,hour_1_5th_pct,hour_1_95th_pct,hour_2_mean_tt_seconds,hour_2_5th_pct,hour_2_95th_pct,hour_3_mean_tt_seconds,hour_3_5th_pct,hour_3_95th_pct,hour_4_mean_tt_seconds,hour_4_5th_pct,hour_4_95th_pct,hour_5_mean_tt_seconds,hour_5_5th_pct,hour_5_95th_pct,hour_6_mean_tt_seconds,hour_6_5th_pct,hour_6_95th_pct,hour_7_mean_tt_seconds,hour_7_5th_pct,hour_7_95th_pct,hour_8_mean_tt_seconds,hour_8_5th_pct,hour_8_95th_pct,hour_9_mean_tt_seconds,hour_9_5th_pct,hour_9_95th_pct,hour_10_mean_tt_seconds,hour_10_5th_pct,hour_10_95th_pct,hour_11_mean_tt_seconds,hour_11_5th_pct,hour_11_95th_pct,hour_12_mean_tt_seconds,hour_12_5th_pct,hour_12_95th_pct,hour_13_mean_tt_seconds,hour_13_5th_pct,hour_13_95th_pct,hour_14_mean_tt_seconds,hour_14_5th_pct,hour_14_95th_pct,hour_15_mean_tt_seconds,hour_15_5th_pct,hour_15_95th_pct,hour_16_mean_tt_seconds,hour_16_5th_pct,hour_16_95th_pct,hour_17_mean_tt_seconds,hour_17_5th_pct,hour_17_95th_pct,hour_18_mean_tt_seconds,hour_18_5th_pct,hour_18_95th_pct,hour_19_mean_tt_seconds,hour_19_5th_pct,hour_19_95th_pct,hour_20_mean_tt_seconds,hour_20_5th_pct,hour_20_95th_pct,hour_21_mean_tt_seconds,hour_21_5th_pct,hour_21_95th_pct,hour_22_mean_tt_seconds,hour_22_5th_pct,hour_22_95th_pct,hour_23_mean_tt_seconds,hour_23_5th_pct,hour_23_95th_pct
114+04464,0.005717,0.3709166666666667,0.33,0.44,0.3674380165289258,0.32,0.4,0.37275590551181115,0.32,0.4369999999999999,0.38812500000000033,0.3235,0.5189999999999995,0.3596183206106871,0.3,0.41,0.3614388489208637,0.33,0.41199999999999987,0.36900709219858174,0.33,0.41,0.3576923076923081,0.32,0.41900000000000004,0.35718309859154956,0.33,0.4,0.4137062937062938,0.34,0.5360000000000003,0.5059440559440559,0.34,1.4600000000000006,0.46345070422535234,0.33,1.1984999999999972,0.5666666666666668,0.34,1.87,1.0673049645390078,0.35,3.43,1.872000000000001,0.736,2.94,2.0665693430656935,1.274,2.9399999999999995,1.9186524822695046,1.08,2.94,2.0170629370629376,1.147,3.43,1.6711594202898556,0.9325,2.57,1.063840579710145,0.32,2.29,0.3825735294117648,0.3075,0.4225,0.36437956204379573,0.33,0.41999999999999993,0.36578125,0.33,0.42999999999999994,0.3608333333333332,0.32,0.43
114-04457,0.395969,26.357033898305108,23.701500000000003,29.181499999999993,26.189666666666692,23.76,29.7,26.504765625000015,23.37,31.67549999999998,27.745777777777796,23.37,29.888999999999996,26.640071942446074,23.76,34.022999999999996,26.402013888888916,23.37,31.68,29.730763888888912,25.009999999999998,36.55,51.64951388888891,31.68,89.09,58.902013888888874,41.92999999999999,79.19,52.97395833333336,30.33,93.35299999999992,39.60680555555555,25.92,70.76149999999998,33.1129861111111,26.9,45.98,36.926180555555575,26.4,52.516499999999986,34.57756944444443,26.4,52.8,54.802291666666655,26.9,129.59,95.9653472222222,31.9005,158.39,143.15409722222216,51.08250000000001,203.64,128.54249999999993,35.037000000000006,203.64,31.59577464788733,24.16,54.63399999999996,25.706071428571455,23.37,27.977999999999987,26.027357142857173,24.14,29.089999999999996,31.33050359712232,23.76,59.4,27.37615942028988,24.16,36.694,26.441203007518833,23.76,30.59399999999999
114-04456,0.292063,20.45363636363636,17.790000000000003,23.37,20.221111111111103,17.52,24.84549999999998,20.614363636363638,17.52,32.066499999999984,19.9939344262295,17.535,23.873499999999993,20.787906976744186,17.52,22.181999999999995,19.233873239436623,17.52,21.03,21.074999999999985,18.177999999999997,23.9,41.577013888888885,21.46,70.1,53.140000000000036,36.4535,70.1,55.674930555555584,27.7825,75.1,49.157430555555564,21.03,85.74199999999993,49.80006944444447,22.9365,70.1,55.87111888111888,22.86,105.14,60.92090277777778,21.03,129.23999999999992,109.58493055555557,50.44500000000001,175.24,132.23659722222246,87.62,205.0324999999998,142.63673611111136,97.01400000000001,210.29,137.42222222222244,80.88,210.29,66.79482517482516,20.62,148.3230000000001,24.46726618705035,17.82,33.779999999999944,20.16532374100718,18.130000000000003,23.37,21.074473684210513,18.13,26.29,20.30008928571428,17.685,23.32799999999999,20.13362831858406,17.52,22.37
114-04459,0.209402,14.26355371900827,12.56,17.95,14.049579831932782,12.540000000000001,16.787999999999997,14.126279069767445,11.97,18.39,13.975187969924825,12.56,16.534,14.031328671328678,12.56,16.355000000000004,15.258611111111119,12.19,20.37,18.346388888888885,13.999000000000002,24.32,33.74944444444445,21.54,62.09549999999997,42.92000000000001,27.92,62.82,33.4254861111111,15.1745,57.99,22.431944444444444,14.220000000000002,37.42149999999999,18.203888888888898,13.96,27.769999999999996,20.472500000000018,13.96,46.33399999999997,17.941319444444446,13.71,25.860999999999994,20.193958333333335,13.71,47.12,28.1725,13.96,62.82,32.168680555555575,14.220000000000002,75.38,33.30888111888114,13.485000000000001,75.38,14.386423357664242,12.52,17.95,13.650647482014397,12.16,15.742999999999999,13.991428571428582,12.55,16.057499999999994,15.232406015037606,12.692,22.72599999999999,14.143308823529418,12.725,16.845,14.076370370370382,12.560000000000002,16.75
114+04460,0.219338,14.230923076923068,12.74,15.79,14.073410852713181,12.74,15.79,14.11862595419846,12.84,16.11,14.334890510948894,12.53,17.029999999999987,14.555611510791367,12.34,15.48,13.994825174825172,12.74,15.152000000000001,13.943216783216773,12.74,15.48,14.14638888888888,12.94,15.48,14.210902777777761,13.16,15.434999999999999,14.845486111111093,13.61,16.7475,14.49673611111109,13.38,15.79,14.707083333333307,13.61,16.45,17.045069444444422,13.646,25.409499999999966,21.627430555555545,13.850000000000001,62.89749999999989,48.43451388888884,14.36,128.7799999999999,78.59048611111105,43.87,128.7799999999999,94.61479166666656,56.4,131.6,82.73833333333322,43.87,131.6,45.40444444444443,14.399,78.96,23.136573426573417,12.550999999999998,52.64,14.10345070422534,12.94,15.79,14.301748251748231,13.379999999999999,15.759,14.104817518248167,12.9,15.79,14.169069767441849,12.53,15.48
114-04458,0.013619999999999998,0.9268376068376064,0.8160000000000001,1.1759999999999997,0.9127966101694911,0.8,1.093,0.9203149606299207,0.773,1.2509999999999997,0.9086466165413525,0.82,1.0779999999999998,0.9145070422535209,0.82,1.0889999999999997,0.9918881118881115,0.802,1.2570000000000001,1.1926388888888888,0.91,1.58,2.169305555555554,1.3405,3.77,2.7487500000000002,1.82,4.09,2.1422916666666656,0.969,3.5,1.444444444444444,0.9300000000000002,2.33,1.1764583333333318,0.91,1.75,1.300416666666666,0.91,2.661499999999998,1.156527777777777,0.89,1.7409999999999997,1.3179166666666662,0.89,2.9879999999999973,1.8686111111111119,0.91,4.404499999999998,2.1202083333333337,0.9300000000000002,4.9,2.197605633802818,0.89,4.9,0.9354014598540145,0.8160000000000001,1.2,0.8889051094890502,0.79,1.0459999999999996,0.9115107913669058,0.8,1.07,1.0063157894736834,0.82,1.5499999999999996,0.9209774436090219,0.82,1.09,0.919774436090225,0.82,1.09
114-04453,0.004778,0.32425287356321825,0.28,0.37,0.31858695652173896,0.29,0.35450000000000004,0.3127472527472526,0.27,0.355,0.3170535714285713,0.28,0.36,0.31573770491803277,0.29,0.36,0.31510948905109465,0.28,0.35199999999999987,0.32855072463768137,0.29,0.37,0.3910416666666668,0.32,0.47699999999999987,0.4069230769230767,0.35,0.48900000000000005,0.4289436619718307,0.35,0.5084999999999996,0.47965034965034975,0.321,1.3110000000000004,0.37734265734265743,0.33,0.43900000000000006,0.4015492957746479,0.33,0.5195,0.4265277777777778,0.33,0.5869999999999999,0.4348550724637681,0.35,0.6145000000000002,0.44431654676258986,0.34,0.61,0.4354285714285716,0.3295,0.6114999999999994,0.43729927007299263,0.32,0.6400000000000001,0.41485294117647065,0.31,0.595,0.33773722627737246,0.29,0.41999999999999993,0.32356060606060605,0.29,0.37,0.3568867924528302,0.2925,0.36749999999999994,0.32467889908256875,0.29,0.36599999999999994,0.3258333333333331,0.3,0.36250000000000004
114-04452,0.36879,26.714190476190492,22.89,30.738,26.391681415929238,23.542,30.17,25.849830508474582,22.5,28.86,26.10081300813011,23.29,28.86,25.789776119403033,23.15,28.86,25.132624113475217,23.29,27.09,25.879788732394427,24.14,28.25,31.831111111111138,25.050000000000004,34.80499999999999,28.191666666666706,25.53,30.88,33.05375000000002,26.03,50.038499999999964,39.85756944444445,25.122000000000003,86.94849999999994,27.393888888888927,25.050000000000004,29.5,31.654097222222262,25.050000000000004,30.88,28.793472222222256,25.53,31.61,27.988125000000032,25.050000000000004,31.61,28.622986111111143,25.050000000000004,33.19,31.429444444444485,25.050000000000004,52.51899999999998,49.24979166666665,25.53,163.1939999999999,34.71286713286716,23.753,69.88,26.154785714285754,22.89,30.241999999999976,26.28474452554748,23.29,29.633999999999993,27.08687500000004,23.03,30.17,25.83297709923668,22.695,28.86,26.080162601626046,22.579,30.17
114-04455,0.055836000000000004,3.8497894736842126,3.3920000000000003,4.307,3.8160194174757276,3.3560000000000003,4.28,3.735576923076926,3.35,4.3565,3.7860833333333326,3.3,4.375,3.771472868217055,3.35,4.1,3.7217730496453885,3.35,4.1,3.9660139860139907,3.4760000000000004,4.47,6.085314685314686,4.028,9.100000000000003,7.089305555555552,5.91,8.74,7.011398601398598,5.07,9.14,7.096944444444441,4.28,11.633999999999993,6.625694444444445,4.806500000000001,8.04,7.731818181818184,4.913,13.316000000000006,8.844305555555554,4.28,16.75,15.606805555555562,6.9675,28.72,17.743661971830985,9.14,28.72,17.028802816901404,8.04,25.13,16.428811188811178,6.7,28.72,10.460431654676263,4.012,18.45299999999999,4.959428571428573,3.47,9.211999999999975,3.9402142857142866,3.53,4.47,3.95424778761062,3.53,4.47,3.8246363636363654,3.377,4.19,3.8029906542056082,3.41,4.19
114+05319,5.211712,426.48600000000005,307.58,694.89,452.971875,307.58,809.7375000000001,418.618125,316.675,572.9925,412.83750000000003,345.468,520.4414999999999,419.05871794871786,327.51400000000007,553.5020000000001,402.4726250000002,307.332,555.5089999999999,406.39075000000025,312.7,625.41,572.0457575757582,335.04,1386.540499999999,543.9237068965522,327.7425,1094.4575,468.0838888888891,335.04,770.8154999999997,452.9746666666671,340.82550000000003,723.0634999999999,473.22289719626207,325.19100000000003,721.62,431.7807272727277,326.04150000000004,646.97,422.6169911504426,329.16,613.3019999999998,454.742314049587,329.16,815.75,438.71358333333376,341.13,648.1255,518.0450000000003,341.13,777.0694999999998,458.5701086956524,305.34799999999996,750.49,457.8574358974361,323.49,721.62,421.8445454545454,316.40999999999997,569.3329999999996,418.98749999999995,318.0,693.7859999999996,446.9461111111111,318.27250000000004,649.4625,416.8915384615384,334.074,516.9759999999999,812.2488888888889,366.582,2154.173999999999
114-04454,0.115121,8.140808080808084,7.15,9.441999999999998,7.988990825688068,7.02,9.21,7.722075471698113,6.68,8.82,7.911322314049585,7.02,9.01,7.839248120300748,7.02,8.781999999999996,8.192907801418437,6.91,9.42,8.256805555555562,7.168,9.42,10.744583333333333,8.29,13.743999999999998,11.842916666666666,9.87,14.29,11.719861111111115,9.87,13.81,12.236830985915491,8.82,25.9,11.272708333333336,9.04,12.95,13.016597222222211,9.64,21.646499999999993,15.35895833333333,9.01,24.17599999999999,21.627569444444443,11.84,45.35849999999997,24.85342657342656,12.56,37.68,25.588472222222226,13.809999999999999,41.44,23.68727272727274,11.912,41.44,18.360139860139856,9.21,31.652000000000015,10.600985915492961,7.4,20.72,8.32908450704226,7.4,9.628999999999998,8.409495798319329,7.257999999999999,9.87,8.090172413793104,7.15,9.3175,8.175384615384615,7.1240000000000006,9.42
114+04465,0.225819,15.669512195121937,13.33,18.48,16.691590909090905,13.55,24.233999999999995,16.667769784172673,13.55,21.447999999999997,16.04258992805756,12.9,20.894999999999996,15.905211267605637,13.11,20.813999999999993,15.647132867132866,13.33,19.36,16.365138888888893,13.55,19.83,16.396853146853164,14.26,19.315,16.408125000000016,14.26,19.36,21.06237762237767,14.52,44.92300000000001,26.993472222222287,14.52,67.75,20.055314685314727,14.806999999999999,47.554000000000016,26.449440559440607,15.079,62.084000000000024,50.94264285714286,16.9225,162.59,49.46657342657338,32.803000000000004,67.75,45.1196478873239,33.87,58.07,44.702638888888835,32.52,58.07,43.52020833333329,33.87,54.2,45.963214285714265,33.8025,62.79099999999991,34.472253521126774,14.26,54.2,17.89700000000001,13.7685,28.254499999999926,15.76102189781022,13.734,18.565999999999995,16.797611940298523,13.55,21.39,15.909461538461539,13.55,19.36
114+05796,1.000134,171.5015625,112.52,342.0485,150.0069565217391,116.14,234.97699999999992,139.034,117.7535,156.54,120.0757142857143,86.47399999999999,156.106,214.58444444444447,115.52000000000001,516.7759999999998,151.256,121.87850000000002,209.04149999999998,141.24173913043478,116.14,179.16299999999998,224.7313846153848,133.35,501.49199999999985,196.9461666666668,138.48,257.18,186.25793650793656,128.59,257.18,189.89760563380298,124.15,300.04,187.7220779220781,128.59,300.04,204.11831578947383,128.59,400.05,204.6559615384617,138.48,323.22799999999984,208.1543636363637,144.02,276.96,301.2029661016948,180.02,514.35,304.21588709677405,164.8285,514.35,319.35480620155033,189.5,565.7879999999996,251.49226415094344,138.48,400.05,179.70195652173916,118.14250000000001,257.18,200.06413793103448,120.02000000000001,504.06799999999953,201.64777777777775,130.2255,332.2294999999999,171.2173684210526,101.584,282.8969999999995,145.58631578947367,102.584,259.15799999999996
114+04466,0.019747,1.3352845528455288,1.13,1.58,1.379692307692308,1.15,1.8019999999999998,1.4069629629629634,1.124,1.662,1.2962142857142849,1.11,1.5119999999999993,1.305857142857143,1.129,1.65,1.3085211267605628,1.17,1.51,1.3463194444444442,1.15,1.5054999999999998,1.3689510489510488,1.203,1.5770000000000002,1.3849999999999993,1.25,1.58,1.634214285714284,1.2690000000000001,2.160999999999996,2.059928571428569,1.23,4.454999999999996,1.8347552447552415,1.29,3.74,2.183,1.34,3.95,3.755149253731341,1.51,9.282499999999978,3.415174825174825,2.157,5.08,3.066197183098591,2.15,4.18,2.951944444444443,2.09,3.95,2.8288811188811174,1.937,3.74,3.3534751773049623,2.09,5.47,2.6242957746478863,1.25,3.74,1.6237681159420285,1.197,2.63,1.3426618705035969,1.15,1.5139999999999998,1.5448148148148142,1.177,1.73,1.340775193798449,1.174,1.58
114+05797,0.500017,67.09846153846154,54.55,107.99999999999997,62.67117647058824,46.676,101.178,61.114,56.25,72.0,74.69,63.063,88.19999999999999,69.08,58.870000000000005,77.608,63.01333333333334,49.345,77.44500000000001,73.87857142857145,57.433,110.00299999999999,78.10076923076922,54.89,104.71199999999999,106.6109523809524,64.409,200.01,93.47694915254237,57.888,151.3729999999999,90.169,62.06999999999999,128.58,82.74462686567162,60.0,128.58,99.10985074626866,56.25,146.54799999999994,109.94260273972603,64.00200000000001,210.86599999999933,109.25641304347825,66.67,163.64,118.97467391304346,67.5315,180.01,117.49778846153842,69.23,221.25999999999985,112.39842592592588,65.123,180.01,96.94860465116277,63.22,138.47,89.73142857142855,53.754000000000005,194.72099999999986,81.74652173913044,51.912,135.87299999999996,91.91809523809523,60.0,200.01,100.69916666666666,55.485,273.2279999999998,76.11666666666666,48.6825,110.8475
114-04451,0.036735000000000004,2.7277884615384593,2.286,3.2179999999999995,2.6831249999999973,2.36,3.041499999999999,2.6344642857142833,2.3019999999999996,3.01,2.6299999999999972,2.32,2.94,2.6368421052631557,2.36,2.967999999999999,2.5399290780141826,2.32,2.76,2.6209859154929536,2.4,2.87,3.365104895104892,2.5,3.957000000000003,2.82972222222222,2.54,3.15,3.190624999999999,2.64,4.652499999999997,3.6295104895104853,2.545,5.4490000000000025,2.756041666666665,2.54,2.9994999999999994,3.2267361111111073,2.54,3.15,2.912499999999996,2.54,3.285999999999999,2.841666666666664,2.54,3.31,2.9499999999999975,2.545,3.48,3.3039583333333282,2.5475,6.3,5.337430555555554,2.59,16.25399999999999,3.5745070422535163,2.45,8.27,2.7128985507246357,2.32,3.2420000000000004,2.6255147058823503,2.35,3.01,2.720714285714283,2.37,3.1325,2.6417692307692264,2.28,3.01,2.6591525423728783,2.354,3.0204999999999993
114+05798,0.269364,55.19333333333333,33.9375,104.375,92.74166666666667,35.2975,208.76,81.31800000000001,32.32,174.54599999999996,125.28624999999998,47.841,242.43,93.38625,31.651,200.00299999999993,61.455000000000005,29.6735,96.97549999999998,59.74647058823528,26.656000000000002,118.52399999999996,66.18244897959183,29.138,103.43799999999993,74.77909090909091,35.92,113.13399999999997,64.66695652173911,30.545,107.75,83.18837837837836,28.058,159.30999999999955,72.51777777777777,27.022000000000002,146.61149999999986,85.28509090909091,31.714,193.94,83.98517241379311,32.968999999999994,141.99349999999998,82.06828947368423,36.6325,138.53,99.11975609756098,40.4,161.62,87.41397727272731,37.8215,161.62,102.236,41.149,193.94,95.71375000000002,42.072,193.94,77.24146341463415,26.21,193.94,92.65388888888889,32.464999999999996,161.62,89.325,35.92,163.63699999999994,71.82625,30.299999999999997,116.499,69.28583333333334,27.0595,126.06249999999994
114+05799,0.620408,77.77777777777777,45.864999999999995,87.354,69.873,52.429500000000004,97.15299999999998,66.32111111111111,38.711,111.67000000000002,61.93838709677421,42.14,92.12,64.2752380952381,42.95,106.36,85.38136363636364,43.208000000000006,234.8655000000001,57.855283018867944,40.038,82.72,64.1520253164557,40.61,107.47899999999993,68.7963414634147,43.79,138.81450000000004,72.0763218390805,42.95,148.9,79.82865979381447,43.622,159.53,85.78123809523814,43.118,186.12,77.84214953271031,43.202000000000005,178.1429999999997,78.32677777777776,41.711,183.46049999999985,90.08988636363642,46.87650000000001,232.3679999999996,88.22742857142867,45.58,203.04,90.31522222222232,47.52,236.99549999999994,83.37174418604654,42.14,182.54250000000002,94.39584158415843,42.14,279.18,62.74566265060243,40.028000000000006,89.34,76.0650847457627,41.285,136.8539999999997,72.97850000000003,45.408,131.79049999999995,77.4492307692308,40.44500000000001,176.5575,79.40281249999997,39.18,151.99799999999993
114-04450,0.032882999999999996,2.424807692307691,2.04,2.82,2.3889908256880723,2.092,2.7259999999999995,2.3650909090909087,2.058,2.7885,2.331694915254236,2.04,2.5789999999999993,2.344809160305343,2.0949999999999998,2.63,2.277021276595743,2.04,2.52,2.406197183098591,2.15,2.63,2.9196527777777774,2.28,4.2075,2.500416666666665,2.28,2.75,3.1161111111111097,2.37,5.088499999999998,3.351944444444445,2.28,8.374499999999998,2.458055555555555,2.23,2.69,2.588541666666665,2.2375000000000003,2.9284999999999988,2.6165972222222202,2.28,2.89,2.616503496503495,2.28,3.354000000000001,2.737622377622376,2.28,3.7,3.436805555555553,2.3275,6.96,4.542083333333336,2.37,10.76,3.2579577464788714,2.19,8.431499999999994,2.8608029197080302,2.104,4.259999999999998,2.3559259259259266,2.11,2.63,2.4213008130081284,2.083,2.7439999999999993,2.3746874999999994,2.08,2.69,2.3818103448275845,2.08,2.8549999999999995
114-04449,0.02355,1.5579166666666653,1.37,1.8,1.5570476190476181,1.39,1.8,1.5341818181818165,1.39,1.73,1.5339316239316214,1.37,1.7059999999999995,1.545645161290322,1.41,1.66,1.5058394160583934,1.366,1.6359999999999997,1.5357342657342647,1.392,1.7,2.007553956834531,1.4899999999999998,2.8729999999999976,1.6334965034965014,1.5099999999999998,1.8,1.6367832167832141,1.492,1.7970000000000002,1.6511428571428548,1.4885,1.93,1.5935211267605602,1.49,1.7284999999999997,1.6168794326241107,1.46,1.8,2.086433566433564,1.4900000000000002,3.6350000000000033,2.3195104895104888,1.513,4.71,3.0704285714285726,1.57,5.670499999999993,3.5405633802816903,1.7335,6.06,3.7914388489208632,1.597,6.160999999999994,2.7029710144927557,1.44,5.711500000000003,2.4807258064516127,1.41,1.857499999999999,1.5806504065040636,1.392,1.7,1.555809523809522,1.326,1.7239999999999998,1.5581196581196568,1.3860000000000001,1.73,1.5601923076923074,1.37,1.77
114+05320,0.580435,87.86,60.14000000000001,152.365,72.48583333333333,57.3335,112.7295,70.77,65.93299999999999,80.89499999999998,66.73666666666666,51.36750000000001,77.39,78.71100000000001,54.1435,91.42049999999998,73.33651162790696,54.99,109.42999999999999,104.11804597701146,61.46,170.11300000000003,162.28386792452824,72.695,298.51,164.0092708333333,64.80499999999999,348.26,94.29215909090908,63.32,156.7184999999999,105.0868999999999,58.04,189.96,112.22571428571422,63.32,208.96,110.60386363636358,63.32,232.17000000000002,124.68999999999993,61.83200000000001,285.2419999999998,125.6809708737863,61.646,232.17,136.07345794392518,72.824,252.49099999999964,185.16639639639627,80.485,417.91,201.12329545454534,80.37,417.90999999999997,106.25684210526316,61.46000000000001,181.09599999999986,97.08756756756759,56.88,174.13,98.67142857142859,67.41,139.3,85.23318181818182,58.211,158.849,107.62,68.57,200.2475,96.89333333333333,64.1225,149.57750000000001
114+05321,0.888654,98.72399999999999,71.09,130.2180000000001,98.485625,69.9125,174.56,82.05166666666668,65.225,93.41749999999999,107.43749999999999,72.9635,160.26199999999997,88.35142857142857,72.71,114.77199999999999,93.9667307692308,72.71,132.97399999999993,112.58112244897953,72.467,231.14699999999985,137.399797979798,91.147,214.8029999999999,135.71545454545455,88.87,257.3705,128.33297872340424,83.434,218.61049999999994,129.66171717171713,82.03,214.8029999999999,132.89260416666662,84.19,188.19,144.4397777777777,79.98,257.3705,130.7145121951219,84.30349999999999,211.5025000000001,146.35066666666665,84.0235,319.92,145.17284090909084,92.3415,239.93699999999984,162.7658536585365,94.2325,352.22850000000017,182.03879999999992,92.524,385.92799999999966,157.8433870967742,86.5805,395.8914999999996,114.21411764705884,78.6465,184.0949999999999,137.01444444444448,76.728,287.92799999999994,121.61952380952383,79.98,199.95,119.6688235294118,74.4,228.78999999999996,84.90636363636364,70.32,113.98
114+05322,2.121025,209.67857142857142,176.043,260.304,187.67111111111112,169.68,209.808,216.6825,196.5625,237.534,201.95083333333332,180.525,224.10899999999998,209.52250000000006,165.99,279.435,205.7770588235295,169.68,251.6465,224.7054700854701,177.57,296.02999999999986,254.60462264150942,187.4025,363.6,278.314298245614,184.686,501.0929999999996,247.11820754716996,187.4025,331.99,263.98180000000013,190.89,401.88,257.4455952380953,190.89,358.8584999999998,293.21086956521754,195.79,497.68399999999974,273.66373737373755,195.79,383.78999999999985,292.8623529411766,186.24,509.05,249.986,186.24,363.6,271.275641025641,181.8,449.16,276.3185000000001,186.24,478.8209999999999,251.46982456140353,189.96,449.15999999999997,272.71464285714285,176.43099999999998,449.16,255.2433333333333,200.94,380.87099999999987,246.20500000000004,181.8,304.2985,233.10479999999998,175.192,341.2939999999999,227.38375000000002,162.46,413.7
114-04446,1.417938,101.5179545454546,88.857,116.01,103.07162962962968,89.55,116.82,100.48784615384618,88.01,116.01,100.67133802816906,89.63,113.31649999999996,98.6284615384616,91.15,106.35,96.37398601398603,86.52,106.35,99.61208333333332,89.55,106.35,107.7091666666667,91.39900000000002,118.71000000000001,101.06125000000006,93.068,113.44,102.00937500000008,94.53,110.97,101.25479166666672,94.53,110.61599999999999,99.22743055555557,92.81,108.61000000000001,101.31222222222229,93.068,110.97,105.15104166666673,94.53,127.14349999999999,107.98902777777784,96.31,127.61000000000001,116.1977083333333,98.16,137.96,119.00666666666673,102.40350000000001,158.79399999999998,122.32138888888896,100.39,179.6624999999999,112.86972222222228,88.241,145.85,99.72999999999995,88.241,126.69949999999997,96.70559440559438,86.669,108.38400000000001,100.15404255319153,91.15,110.97,99.63570422535213,89.55,110.85199999999998,98.49093525179855,89.55,113.44
114-04445,0.368256,26.314710743801637,23.26,30.83,26.14745901639344,23.26,30.096499999999992,25.601370967741946,22.86,29.46,25.72306569343064,23.26,28.21,25.47170212765959,22.86,28.21,24.880992907801424,22.1,27.06,24.974097222222223,23.26,27.06,25.825486111111104,23.67,28.21,25.653055555555575,23.67,28.121499999999997,25.98194444444441,23.7345,28.21,25.71645833333333,24.1,27.62,25.38444444444443,23.67,27.06,25.475624999999983,24.1,27.06,25.63666666666668,23.67,27.62,26.0959027777778,24.1,28.21,28.734583333333333,24.55,33.8625,28.72118055555556,24.1,44.19,27.702430555555548,23.7345,30.029499999999995,26.888357142857135,22.47,32.33,25.056478873239456,22.86,27.62,25.1085815602837,21.38,27.62,25.91303703703702,22.86,28.82,25.929558823529405,22.86,28.82,25.635447761194026,23.26,28.21
114-04448,0.255533,17.016666666666662,15.08,19.16,16.70984375,14.924,18.4,16.584453124999992,15.080000000000002,18.04,16.826148148148146,15.008,18.77,16.592887323943653,15.33,18.022499999999997,16.234295774647876,14.84,17.673499999999997,16.694930555555555,15.369,18.04,20.873749999999998,15.86,29.05199999999998,17.39763888888889,16.14,18.77,17.334722222222215,16.14,18.714499999999997,17.329027777777778,15.86,19.101499999999998,17.044930555555545,15.86,18.345999999999997,17.32180555555556,16.14,18.714499999999997,22.16666666666667,16.1835,36.8,24.66548611111111,16.73,50.706499999999984,31.434861111111143,17.04,46.0,34.70263888888893,19.6345,46.0,36.93409722222222,17.36,113.07299999999992,28.787708333333324,15.59,48.05699999999999,33.91804347826086,15.044,229.98000000000002,16.665602836879433,14.6,18.04,16.84830769230768,15.330000000000002,18.4,16.844565217391292,15.08,18.4555,16.79897058823529,15.02,19.16
114-04447,0.282413,18.90844262295082,16.4,21.18,18.807874015748038,16.94,21.18,18.69682170542636,16.94,20.75,19.110814814814802,16.94,21.63,18.661347517730498,16.94,20.33,18.277986111111115,16.67,19.94,18.67604166666666,16.94,19.94,22.04638888888888,17.84,29.65099999999999,19.450625000000002,17.888,21.18,19.460972222222225,17.84,21.18,19.450277777777778,17.888,21.18,19.16402777777776,17.84,20.75,19.563958333333314,18.16,21.63,24.127222222222226,18.49,49.83549999999996,24.689791666666657,18.541,37.66,29.53409722222223,19.18,39.1,31.410277777777804,22.1735,40.67,32.78867132867135,19.55,61.422000000000125,28.270347222222213,17.5765,42.10649999999999,30.478156028368762,16.94,145.24,18.589148936170204,16.94,20.33,18.93902985074626,16.94,21.18,18.848785714285707,16.9265,20.75,18.790441176470583,16.67,21.18
114-04442,0.334621,22.6607438016529,20.08,25.63,22.88370078740159,19.75,26.021999999999995,22.540967741935496,20.42,26.598999999999993,22.848721804511293,20.42,26.421999999999997,22.296737588652494,20.42,24.58,22.048169014084525,19.1355,24.58,22.01486111111113,20.131,24.09,22.468888888888912,20.42,24.58,22.552291666666676,20.77,24.506499999999996,22.75347222222224,21.13,25.1,22.535624999999996,20.77,24.58,22.296875000000018,20.77,24.09,22.2434027777778,20.472500000000004,24.09,22.428402777777798,20.77,25.022,22.680763888888904,20.823999999999998,24.58,29.861944444444443,20.823999999999998,92.66,27.257986111111126,20.77,59.409499999999966,25.88048951048953,20.42,50.19,22.763521126760565,20.08,26.19,21.651347517730514,19.43,24.09,21.95392592592593,19.75,24.58,22.658863636363634,20.267000000000003,25.338499999999996,22.815955882352956,20.6825,25.63,22.363488372093045,19.881999999999998,25.418
114+05328,0.77132,,,,89.24615384615383,77.13,105.78199999999998,106.8,106.8,106.8,,,,82.3475,55.5495,112.22899999999998,80.23949999999999,61.5785,96.51600000000002,80.55000000000003,62.129999999999995,105.61199999999998,82.32275862068964,63.698,109.36199999999998,88.9858333333333,69.9675,119.28099999999999,134.71451612903226,76.34,198.34,154.02615384615385,75.05,341.1439999999995,130.90250000000003,79.1255,213.6,121.06764705882354,66.113,213.6,135.135,77.13,231.4,138.41806451612902,81.67,280.48,101.89916666666669,64.58,179.74750000000003,86.15636363636362,61.71,120.73,82.81083333333333,66.5805,104.52499999999999,75.31,65.498,81.67,80.466,62.947500000000005,92.56,77.04142857142857,61.626,101.63099999999999,79.21799999999999,73.07,84.14,,,,,,
